brand,platform,type,product_name,rating,city,text,sentiment,intent,source_url,review_date,scraped_at,row_hash
Peter England,Google,Pricing,Store Experience,4.0,Mumbai- Phoenix City Msll,Good quality products at reasonable prices,Positive,Recommendation,,,2026-07-10T18:49:59.692853+00:00,df7c220af0551fd2
Peter England,Google,Customer Service,Store Experience,5.0,Mumbai- Phoenix City Msll,Comfortable shopping experience with friendly staff,Positive,General Feedback,,,2026-07-10T18:49:59.692853+00:00,045c5c2b32811930
Peter England,MouthShut,Product Quality,Store Experience,,,Defective jacket with poor fabric quality and internal damage,Negative,Complaint,,,2026-07-10T18:49:59.692853+00:00,e5307a9162860a95
Peter England,MouthShut,Product Quality,Store Experience,,,Very comfortable shirts with good quality and affordable pricing,Negative,Recommendation,,,2026-07-10T18:49:59.692853+00:00,5d7ccad43f22afb1
Peter England,MouthShut,Customer Service,Store Experience,,,Bad customer service experience at showroom,Negative,Complaint,,,2026-07-10T18:49:59.692853+00:00,62594564bc4aec08
Peter England,MouthShut,Store Experience,Store Experience,,,Stylish and reliable brand with good fit and long lasting products,Negative,Recommendation,,,2026-07-10T18:49:59.692853+00:00,2d29e41d005b167e
Peter England,MouthShut,Product Quality,Store Experience,,,Poor quality products and regret after purchase,Negative,Complaint,,,2026-07-10T18:49:59.692853+00:00,d8f368852bdeb5e1
Peter England,MouthShut,Store Experience,Store Experience,,,Favorite brand with good variety of clothing,Negative,Recommendation,,,2026-07-10T18:49:59.692853+00:00,5034d62c9667f596
Peter England,MouthShut,Store Experience,Store Experience,,,Affordable pricing with durable clothes and no color fading,Negative,General Feedback,,,2026-07-10T18:49:59.692853+00:00,269ae20baa2e97c0
Peter England,MouthShut,Store Experience,Store Experience,,,Poor tailoring and bad alteration experience at store,Negative,Complaint,,,2026-07-10T18:49:59.692853+00:00,43372be2dbe65396
Peter England,MouthShut,Product Quality,Store Experience,,,Worst brand experience with poor product quality,Negative,Complaint,,,2026-07-10T18:49:59.692853+00:00,583109ec954fb84c
Peter England,MouthShut,Customer Service,Store Experience,,,Good store experience with helpful staff and variety,Negative,Recommendation,,,2026-07-10T18:49:59.692853+00:00,bca95725d5701013
American Eagle,Google,Product Quality,Store Experience,5.0,Mumbai–Phoenix Marketcity,Very stylish and good quality clothing,Positive,Recommendation,,,2026-07-10T18:49:59.692853+00:00,b24739ddb2303388
American Eagle,Google,Customer Service,Store Experience,3.0,Mumbai–Phoenix Marketcity,Store was okay but service was slow,Neutral,Complaint,,,2026-07-10T18:49:59.692853+00:00,0c554e3953fab7ef
American Eagle,Google,Store Experience,Store Experience,4.0,Mumbai–Phoenix Marketcity,Good variety of jeans and casual wear,Positive,Recommendation,,,2026-07-10T18:49:59.692853+00:00,2bac0d8482ba0e5e
American Eagle,Google,Store Experience,Store Experience,5.0,Mumbai–Phoenix Marketcity,Comfortable clothing and modern styles,Positive,General Feedback,,,2026-07-10T18:49:59.692853+00:00,4cea839c858f8dce
American Eagle,Google,Customer Service,Store Experience,2.0,Mumbai–Phoenix Marketcity,Staff not attentive and unhelpful,Negative,General Feedback,,,2026-07-10T18:49:59.692853+00:00,1e980b37862d4163
American Eagle,Google,Store Experience,Store Experience,4.0,Mumbai–Phoenix Marketcity,Nice store layout and ambience,Positive,Recommendation,,,2026-07-10T18:49:59.692853+00:00,17db662e25b53c48
American Eagle,Google,Store Experience,Store Experience,5.0,Mumbai–Phoenix Marketcity,Great shopping experience overall,Positive,Recommendation,,,2026-07-10T18:49:59.692853+00:00,f22c6fc713759cd5
American Eagle,Google,Pricing,Store Experience,3.0,Mumbai–Phoenix Marketcity,Prices slightly high for quality,Neutral,General Feedback,,,2026-07-10T18:49:59.692853+00:00,971b60606bebf30d
American Eagle,Google,Store Experience,Store Experience,5.0,Delhi–DLF Mall of India,Excellent denim and casual collection,Positive,Recommendation,,,2026-07-10T18:49:59.692853+00:00,bdc15aa2b0a8ade4
American Eagle,Google,Customer Service,Store Experience,4.0,Delhi–DLF Mall of India,Friendly staff and good service,Positive,Recommendation,,,2026-07-10T18:49:59.692853+00:00,47cc219c08ef51ea
American Eagle,Google,Store Experience,Store Experience,5.0,Delhi–DLF Mall of India,Comfortable clothing and good fit,Positive,Recommendation,,,2026-07-10T18:49:59.692853+00:00,36a069f80ec37686
American Eagle,Google,Pricing,Store Experience,3.0,Delhi–DLF Mall of India,Store is good but prices are high,Neutral,Recommendation,,,2026-07-10T18:49:59.692853+00:00,f09812efbad02da1
American Eagle,Google,Store Experience,Store Experience,2.0,Delhi–DLF Mall of India,Poor return handling experience,Negative,Complaint,,,2026-07-10T18:49:59.692853+00:00,38cdb3739c0df295
American Eagle,Google,Store Experience,Store Experience,5.0,Delhi–DLF Mall of India,Trendy styles and great options,Positive,Recommendation,,,2026-07-10T18:49:59.692853+00:00,07f512e3e04d326c
American Eagle,Google,Store Experience,Store Experience,4.0,Delhi–DLF Mall of India,Nice shopping experience overall,Positive,Recommendation,,,2026-07-10T18:49:59.692853+00:00,e752530f60f45351
American Eagle,Google,Product Quality,Store Experience,5.0,Delhi–DLF Mall of India,Good quality denim products,Positive,Recommendation,,,2026-07-10T18:49:59.692853+00:00,1579e53af8fb7972
American Eagle,Google,Store Experience,Store Experience,3.0,Delhi–DLF Mall of India,Limited sizes available,Neutral,General Feedback,,,2026-07-10T18:49:59.692853+00:00,7c4025e86c6e8992
American Eagle,Google,Store Experience,Store Experience,4.0,Delhi–DLF Mall of India,Store layout is clean and modern,Positive,General Feedback,,,2026-07-10T18:49:59.692853+00:00,a2048b5fdf2d130f
American Eagle,Google,Store Experience,Store Experience,5.0,Bangalore–Indiranagar,Huge variety of casual wear and jeans,Positive,General Feedback,,,2026-07-10T18:49:59.692853+00:00,620930f5caf78bd3
American Eagle,Google,Customer Service,Store Experience,5.0,Bangalore–Indiranagar,Friendly staff and smooth experience,Positive,General Feedback,,,2026-07-10T18:49:59.692853+00:00,190fb9d04a555981
American Eagle,Google,Product Quality,Store Experience,4.0,Bangalore–Indiranagar,Good quality and comfortable clothing,Positive,Recommendation,,,2026-07-10T18:49:59.692853+00:00,c1b1fb2416a14ea5
American Eagle,Google,Store Experience,Store Experience,3.0,Bangalore–Indiranagar,Store is good but pricing is high,Neutral,Recommendation,,,2026-07-10T18:49:59.692853+00:00,ec1476090206fb60
American Eagle,Google,Store Experience,Store Experience,5.0,Bangalore–Indiranagar,Great selection and trendy styles,Positive,Recommendation,,,2026-07-10T18:49:59.692853+00:00,451b0bbaa24da34c
American Eagle,Google,Store Experience,Store Experience,4.0,Bangalore–Indiranagar,Nice store ambience,Positive,Recommendation,,,2026-07-10T18:49:59.692853+00:00,2d94d134f2ff6d2d
American Eagle,Google,Customer Service,Store Experience,2.0,Bangalore–Indiranagar,Poor after-sales service,Negative,Complaint,,,2026-07-10T18:49:59.692853+00:00,14d56ad0cf7c501a
American Eagle,Google,Store Experience,Store Experience,4.0,Bangalore–Indiranagar,Good shopping experience,Positive,Recommendation,,,2026-07-10T18:49:59.692853+00:00,0731ed688ee299ae
American Eagle,Google,Product Quality,Store Experience,5.0,Bangalore–Indiranagar,Excellent denim quality,Positive,Recommendation,,,2026-07-10T18:49:59.692853+00:00,1e840979ef7d6908
American Eagle,Google,Store Experience,Store Experience,3.0,Bangalore–Indiranagar,Limited stock in some sizes,Neutral,General Feedback,,,2026-07-10T18:49:59.692853+00:00,909c36a63713f2c6
Reebok,Google,Store Experience,Store Experience,3.0,Mumbai–Phoenix Mall,Average experience with limited sizes available,Neutral,General Feedback,,,2026-07-10T18:49:59.692853+00:00,f08b53dcb6d045b6
Reebok,Google,Pricing,Store Experience,2.0,Mumbai–Phoenix Mall,Prices feel high compared to value,Negative,General Feedback,,,2026-07-10T18:49:59.692853+00:00,b9a6a10d8c7b75c3
Reebok,Google,Product Quality,Store Experience,4.0,Mumbai–Phoenix Mall,Good quality products but store can be crowded,Positive,Recommendation,,,2026-07-10T18:49:59.692853+00:00,ec2487d6196ea755
Reebok,Google,Customer Service,Store Experience,5.0,Bangalore–Indiranagar,Friendly staff and great shopping experience,Positive,Recommendation,,,2026-07-10T18:49:59.692853+00:00,e461a3efabe8f198
Reebok,Google,Store Experience,Store Experience,4.0,Bangalore–Indiranagar,Good variety of shoes and apparel,Positive,Recommendation,,,2026-07-10T18:49:59.692853+00:00,2057e29ec99d6e91
Reebok,Google,Store Operations,Store Experience,3.0,Bangalore–Indiranagar,Pricing confusion at billing counter,Neutral,General Feedback,,,2026-07-10T18:49:59.692853+00:00,623bfe196f18cbd3
Reebok,Google,Customer Service,Store Experience,2.0,Bangalore–Indiranagar,Poor product quality and rude staff reported,Negative,Complaint,,,2026-07-10T18:49:59.692853+00:00,d2da074f1c3ff981
Reebok,Google,Customer Service,Store Experience,5.0,Bangalore–Indiranagar,Helpful staff and good discounts during sales,Positive,Recommendation,,,2026-07-10T18:49:59.692853+00:00,7c4358cce616d994
Reebok,Google,Customer Service,Store Experience,5.0,Delhi–Connaught Place,Well maintained store with good collection and service,Positive,Recommendation,,,2026-07-10T18:49:59.692853+00:00,2d4e53025316eaa4
Reebok,Google,Store Experience,Store Experience,4.0,Delhi–Connaught Place,Budget-friendly options with decent product range,Positive,General Feedback,,,2026-07-10T18:49:59.692853+00:00,c4ef0c581db68176
Reebok,Google,Store Experience,Store Experience,3.0,Delhi–Connaught Place,Limited options for women’s products,Neutral,General Feedback,,,2026-07-10T18:49:59.692853+00:00,e165dadecb699a74
Reebok,Google,Customer Service,Store Experience,2.0,Delhi–Connaught Place,Poorly trained staff and uncomfortable experience,Negative,Complaint,,,2026-07-10T18:49:59.692853+00:00,a8d9bd3a208bee87
Reebok,Google,Store Experience,Store Experience,4.0,Delhi–Connaught Place,Good discounts but mostly old stock available,Positive,Recommendation,,,2026-07-10T18:49:59.692853+00:00,409cfd6fdd211a4e
Reebok,MouthShut,Customer Service,Store Experience,1.0,India,Shoes lost quality quickly and customer service did not help,Negative,General Feedback,,,2026-07-10T18:49:59.692853+00:00,acac51769f5e5b94
Reebok,MouthShut,Product Quality,Store Experience,5.0,India,Excellent product quality and very comfortable shoes,Positive,Recommendation,,,2026-07-10T18:49:59.692853+00:00,7c601118893e8767
Reebok,MouthShut,Pricing,Store Experience,2.0,India,T-shirt quality poor and not worth the price,Negative,Complaint,,,2026-07-10T18:49:59.692853+00:00,6f8f97a731d07650
Reebok,MouthShut,Product Quality,Store Experience,1.0,India,Track pants tore within months and fabric quality was poor,Negative,Complaint,,,2026-07-10T18:49:59.692853+00:00,5f22eeabb8c1885d
Reebok,MouthShut,Product Quality,Store Experience,4.0,India,Good quality winter wear and durable products,Positive,Recommendation,,,2026-07-10T18:49:59.692853+00:00,0d88386c203eecd8
Reebok,MouthShut,Product Quality,Store Experience,5.0,India,Apparel quality is excellent with good fit and comfort,Positive,Recommendation,,,2026-07-10T18:49:59.692853+00:00,88e02e01e49190c2
Reebok,MouthShut,Store Experience,Store Experience,4.0,India,Good fitting clothes and affordable pricing,Positive,Recommendation,,,2026-07-10T18:49:59.692853+00:00,f93b3b8fca24819e
Reebok,MouthShut,Store Experience,Store Experience,3.0,India,Comfortable shoes but durability issues after months,Neutral,Complaint,,,2026-07-10T18:49:59.692853+00:00,78746c2cc64f2e12
Reebok,MouthShut,Customer Service,Store Experience,2.0,India,Customer service not satisfactory and support is weak,Negative,General Feedback,,,2026-07-10T18:49:59.692853+00:00,bd962b060fee5129
Reebok,MouthShut,Customer Service,Store Experience,5.0,India,Very comfortable apparel and cooperative store staff,Positive,General Feedback,,,2026-07-10T18:49:59.692853+00:00,c82bc626620ba29c
